ma_sinh_vien,hoc_ky,diem_ren_luyen,xep_loai_rl,loai_hoc_bong,muc_tien_hb,hinh_thuc_ky_luat,ly_do_ky_luat
B22DCVT066,HK1-2022-23,48,Yếu,,0,,
B22DCVT011,HK1-2022-23,73,Khá,,0,,
B22DCVT136,HK1-2022-23,n/a,,,0,,
B21DCKT055,HK1-2022-23,86,Tốt,,0,,
B22 DCKT010,HK1-2022-23,58,Trung bình,,0,,
B21DCVT105,HK1-2022-23,67,Khá,,0,,
B22DCKT050,HK1-2022-23,60,Trung bình,,0,,
B22DCCN115,HK1-2022-23,64,Trung bình,,0,,
B21DCVT060,HK1-2022-23,33,Yếu,,0,Khiển trách,Thi hộ
B21DCVT091,HK1-2022-23,80,Tốt,KKHT Loại Khá,1200000,,
B22DCKT132,HK1-2022-23,55,Trung bình,,0,,
B22DCKT082,HK1-2022-23,79,Khá,,0,,
B21DCKT106,HK1-2022-23,72,Khá,,0,,
B22DCKT133,HK1-2022-23,66,Khá,,0,,
B21DCCN093,HK1-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT113,HK1-2022-23,79,Khá,,0,,
B21DCKT055,HK1-2022-23,86,Tốt,,0,,
B22DCVT065,HK1-2022-23,83,Tốt,,0,,
B21DCKT127,HK1-2022-23,83,Tốt,,0,,
B22DCCN001,HK1-2022-23,47,Yếu,,0,,
B22DCVT071,HK1-2022-23,67,Khá,,0,,
B22DCVT010 ,HK1-2022-23,58,Trung bình,,0,,
B22DCCN080,HK1-2022-23,66,Khá,,0,,
B21DCCN087,HK1-2022-23,36,Yếu,,0,,
B22DCVT040,HK1-2022-23,39,Yếu,,0,,
B21DCVT058,HK1-2022-23,58,Trung bình,,0,,
B22DCKT076,HK1-2022-23,77,Khá,,0,,
B21DCKT098,HK1-2022-23,67,Khá,,0,,
B21DCKT067,HK1-2022-23,73,Khá,,0,,
B21DCVT066,HK1-2022-23,72,Khá,,0,,
B21DCKT108,HK1-2022-23,66,Khá,,0,,
B22DCVT114,HK1-2022-23,81,Tốt,,0,,
B21DCCN129,HK1-2022-23,66,Khá,,0,,
B22DCCN024,HK1-2022-23,70,Xuất sắc,,0,,
B22DCKT128,HK1-2022-23,87,Tốt,KKHT Loại Giỏi,3600000,,
B22DCVT136,HK1-2022-23,39,Yếu,,0,,
B22DCKT027,HK1-2022-23,74,Khá,,0,,
B22DCCN091,HK1-2022-23,68,Khá,,0,,
B21DCVT100,HK1-2022-23, ,,,0,,
B21DCCN114,HK1-2022-23,52,Trung bình,,0,,
B21DCKT035,HK1-2022-23,71,Khá,,0,,
B21DCVT108,HK1-2022-23,46,Yếu,,0,,
B22DCKT052,HK1-2022-23,57,Trung bình,,0,,
B22DCVT008,HK1-2022-23,67,Khá,,0,,
 B22DCKT009,HK1-2022-23,71,Khá,,0,,
B22DCKT129,HK1-2022-23,khá,Khá,,0,,
B22DCKT100,HK1-2022-23,73,Khá,,0,,
B22DCKT024,HK1-2022-23,66,Khá,,0,,
B22DCKT118,HK1-2022-23,65,Khá,,0,,
B21DCVT089,HK1-2022-23,72,Khá,,0,,
B21DCKT013,HK1-2022-23,77,Khá,,0,,
B22DCKT097,HK1-2022-23,74,Khá,,0,,
B21DCKT030,HK1-2022-23,71,Khá,,0,,
B21DCVT022,HK1-2022-23,50,Trung bình,,0,,
B21DCKT074,HK1-2022-23,56,Trung bình,,0,,
B22DCKT005,HK1-2022-23,76,Khá,,0,,
B21DCKT128,HK1-2022-23,77,Khá,,0,,
B22DCKT040,HK1-2022-23,66,Khá,,0,,
B21DCVT078,HK1-2022-23,85,Tốt,,0,,
B21DCVT090,HK1-2022-23,88,Tốt,,0,,
B22DCKT060,HK1-2022-23,81,Tốt,KKHT Loại Khá,1200000,,
B22DCVT070,HK1-2022-23,76,Khá,KKHT Loại Khá,1200000,,
B21DCKT124,HK1-2022-23,66,Khá,,0,,
B22DCVT031,HK1-2022-23,36,Yếu,,0,,
B22DCKT018,HK1-2022-23,66,Khá,,0,,
B22DCCN130,HK1-2022-23,51,Trung bình,,0,,
B22DCKT089,HK1-2022-23,74,Khá,,0,,
B22DCKT125,HK1-2022-23,53,Trung bình,,0,,
B21DCVT122,HK1-2022-23,70,Khá,,0,,
B22DCCN062,HK1-2022-23,62,Trung bình,,0,,
B21DCVT101,HK1-2022-23,57,Trung bình,,0,,
B22DCVT097,HK1-2022-23,83,Tốt,KKHT Loại Khá,1200000,,
B21DCVT037,HK1-2022-23,80,Tốt,,0,,
B22DCKT099,HK1-2022-23,#N/A,,,0,,
B22DCVT013,HK1-2022-23,79,Khá,,0,,
B22DCKT019,HK1-2022-23,48,Yếu,,0,,
B21DCVT026,HK1-2022-23,57,Trung bình,,0,,
B21DCVT007,HK1-2022-23,85,Tốt,,0,,
B21DCKT013,HK1-2022-23,77,Khá,,0,,
B22DCVT041,HK1-2022-23,71,Khá,,0,,
B21DCKT051,HK1-2022-23,63,Trung bình,,0,,
B22DCVT031,HK1-2022-23,36,Yếu,,0,,
B22DCKT022,HK1-2022-23,76,Khá,,0,,
B22DCKT136,HK1-2022-23,71,Khá,,0,,
B21DCKT044,HK1-2022-23, ,,,0,,
B22DCKT013,HK1-2022-23,71,Khá,,0,,
B21DCCN046,HK1-2022-23,63,Trung bình,,0,,
B21DCKT048,HK1-2022-23,81,Tốt,KKHT Loại Giỏi,3600000,,
B22DCCN118,HK1-2022-23,75,Khá,,0,,
B21DCVT006,HK1-2022-23,67,Khá,,0,,
B21DCVT044,HK1-2022-23,73,Khá,,0,,
B22DCVT018,HK1-2022-23,50,Trung bình,,0,,
B22DCKT007,HK1-2022-23,81,Tốt,KKHT Loại Khá,1200000,,
B22DCVT131,HK1-2022-23,72,Khá,,0,,
B21DCKT028,HK1-2022-23,75,Khá,,0,,
B22DCKT108,HK1-2022-23,62,Trung bình,,0,,
B22DCVT059,HK1-2022-23,65,Khá,,0,,
B22DCCN089,HK1-2022-23,69,Khá,,0,,
B22DCCN058,HK1-2022-23,65,Khá,,0,,
B21DCKT103,HK1-2022-23,59,Trung bình,,0,,
B22DCVT026,HK1-2022-23,90,Xuất sắc,,0,,
B22DCKT044,HK1-2022-23,57,Trung bình,,0,,
B21DCVT055,HK1-2022-23,79,Khá,,0,,
B21DCKT036,HK1-2022-23,76,Khá,KKHT Loại Khá,1200000,,
B21DCCN007,HK1-2022-23,66,Khá,,0,,
B22DCKT025,HK1-2022-23,n/a,,,0,,
B22DCKT116,HK1-2022-23,65,Khá,,0,,
B21DCVT041,HK1-2022-23,n/a,,,0,,
B21DCKT116,HK1-2022-23,54,Trung bình,,0,,
B22DCKT105,HK1-2022-23,62,Trung bình,,0,,
B22DCKT021,HK1-2022-23,68,Khá,,0,,
B22DCCN099,HK1-2022-23,67,Khá,,0,,
b21dckt064,HK1-2022-23,76,Khá,,0,,
B22DCKT139,HK1-2022-23,61,Trung bình,,0,,
B21DCKT090,HK1-2022-23,81,Tốt,,0,,
B21DCKT122,HK1-2022-23,76,Khá,,0,,
B22DCKT043,HK1-2022-23,N/A,,KKHT Loại Giỏi,3600000,,
B21DCKT059,HK1-2022-23,79,Khá,KKHT Loại Khá,1200000,,
B21DCKT116,HK1-2022-23,54,Trung bình,,0,,
B22DCVT042,HK1-2022-23,84,Tốt,,0,,
B21DCVT035,HK1-2022-23,75,Khá,,0,,
B21DCKT022,HK1-2022-23,81,Tốt,,0,,
B21DCKT018,HK1-2022-23,35,Yếu,,0,,
B21DCKT039,HK1-2022-23,n/a,,,0,,
B22DCKT087,HK1-2022-23,74,Khá,,0,,
B21DCVT093,HK1-2022-23,51,Trung bình,,0,,
B21DCCN059,HK1-2022-23,81,Tốt,,0,,
B21DCKT041,HK1-2022-23,68,Khá,,0,,
B21DCVT069,HK1-2022-23,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT025,HK1-2022-23,85,Tốt,KKHT Loại Khá,1200000,,
B22DCKT077,HK1-2022-23,78,Khá,KKHT Loại Khá,1200000,,
B21DCVT045,HK1-2022-23,72,Khá,,0,,
B22DCKT050,HK1-2022-23,60,Trung bình,,0,,
B21DCKT089,HK1-2022-23,32,Yếu,,0,Cảnh cáo lần 1,Vi phạm nội quy KTX
B21DCCN104,HK1-2022-23,67,Khá,,0,,
B22DCCN055,HK1-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT001,HK1-2022-23,30,Yếu,,0,,
B22DCKT039,HK1-2022-23,65,Khá,,0,,
B21DCKT068,HK1-2022-23,,,,0,,
B21DCKT011,HK1-2022-23,77,Khá,,0,,
B22DCCN018,HK1-2022-23,80,Tốt,KKHT Loại Khá,1200000,,
B22DCKT123,HK1-2022-23,68,Khá,KKHT Loại Khá,1200000,,
B22DCKT095,HK1-2022-23,56,Trung bình,,0,,
B22DCKT071,HK1-2022-23,55,Trung bình,,0,,
B22DCVT019,HK1-2022-23,66,Khá,,0,,
B21DCVT096,HK1-2022-23,64,Trung bình,,0,,
 B22DCKT071,HK1-2022-23,55,Trung bình,,0,,
B21DCKT053,HK1-2022-23,48,Yếu,,0,,
B21DCCN028,HK1-2022-23,70,Khá,,0,,
B22DCKT088,HK1-2022-23,66,Khá,,0,,
B21DCVT123,HK1-2022-23,83,Tốt,,0,,
B22DCKT022,HK1-2022-23,76,Khá,,0,,
B22DCKT032,HK1-2022-23,63,Trung bình,,0,,
B21DCCN096,HK1-2022-23,75,Tốt,,0,,
B21DCKT111,HK1-2022-23,66,Khá,,0,,
B21DCVT009,HK1-2022-23,74,Khá,,0,,
B22DCVT044,HK1-2022-23,61,Trung bình,,0,,
B21DCKT069,HK1-2022-23,83,Tốt,,0,,
B21DCKT071,HK1-2022-23,85,Tốt,,0,,
B21DCVT011,HK1-2022-23,85,Tốt,,0,,
B22DCVT093,HK1-2022-23,60,Trung bình,,0,,
B21DCCN015,HK1-2022-23,67,Khá,,0,,
B21DCCN009,HK1-2022-23,80,Tốt,,0,,
B21DCVT057,HK1-2022-23,79,Khá,,0,,
B22DCVT117,HK1-2022-23,47,Yếu,,0,,
B22DCCN065,HK1-2022-23,68,Khá,,0,,
B21DCKT006,HK1-2022-23,70,Khá,,0,,
B22DCVT062,HK1-2022-23,77,Khá,,0,,
B22DCKT047,HK1-2022-23,59,Trung bình,,0,,
B21DCCN073,HK1-2022-23,84,Tốt,KKHT Loại Khá,1200000,,
B22DCKT069,HK1-2022-23,76,Khá,,0,,
B21DCKT088,HK1-2022-23,74,Khá,,0,,
B21DCCN121,HK1-2022-23,56,Trung bình,,0,,
B22DCKT035,HK1-2022-23,59,Trung bình,,0,,
B21DCKT079,HK1-2022-23,71,Khá,,0,,
B21DCVT051,HK1-2022-23,47,Yếu,,0,,
B21DCVT048,HK1-2022-23,68,Khá,,0,,
B21DCKT086,HK1-2022-23,79,Khá,,0,,
B22DCVT051,HK1-2022-23,56,Trung bình,,0,,
B21DCKT061,HK1-2022-23,70,Khá,,0,,
B21DCVT049,HK1-2022-23,68,Khá,,0,,
B22DCVT060,HK1-2022-23,38,Yếu,,0,,
B21DCVT042,HK1-2022-23,69,Khá,,0,,
B21DCKT124,HK1-2022-23,66,Khá,,0,,
B21DCVT031,HK1-2022-23,76,Khá,,0,,
B22DCCN133,HK1-2022-23,76,Khá,,0,,
B22DCCN092,HK1-2022-23,70,Khá,KKHT Loại Khá,1200000,,
B21DCVT008,HK1-2022-23,76,Khá,,0,,
B22DCCN057,HK1-2022-23,62,Trung bình,,0,,
B22DCKT008,HK1-2022-23,85,Tốt,,0,,
B21DCVT072,HK1-2022-23 ,76,Khá,,0,,
B22DCCN069,HK1-2022-23,75,Khá,,0,,
B21DCKT123,HK1-2022-23,71,Khá,,0,,
B21DCKT066,HK1-2022-23,70,Khá,,0,,
B22DCKT134,HK1-2022-23,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT106,HK1-2022-23,72,Khá,,0,,
B21DCKT128,HK1-2022-23,77,Khá,,0,,
B21DCKT076,HK1-2022-23,62,Trung bình,,0,,
B21DCKT087,HK1-2022-23,73,Khá,,0,,
B22DCVT082,HK1-2022-23,75,Khá,,0,,
B22DCCN108,HK1-2022-23,49,Yếu,,0,Khiển trách,Thi hộ
B22DCKT082  ,HK1-2022-23,79,Khá,,0,,
B22DCKT082,HK1-2022-23,79,Khá,,0,,
B21DCKT031,HK1-2022-23,69,Khá,,0,,
B21DCVT073,HK1-2022-23,72,Khá,,0,,
B21DCKT026,HK1-2022-23,66,Khá,,0,,
B22DCKT014,HK1-2022-23,40,Yếu,,0,,
B22DCKT081,HK1-2022-23,58,Trung bình,,0,,
B21DCCN020,HK1-2022-23,78,Khá,,0,,
B21DCKT070,HK1-2022-23,71,Khá,,0,,
B21DCVT030,HK1-2022-23,89,Tốt,KKHT Loại Giỏi,3600000,,
B21DCKT018,HK1-2022-23,35,Yếu,,0,,
B22DCKT055,HK1-2022-23,56,Trung bình,,0,,
B21DCCN050,HK1-2022-23,90,Xuất sắc,,0,,
B22DCVT064,HK1-2022-23,59,Khá,,0,,
B21DCKT080,HK1-2022-23,63,Trung bình,,0,,
B22DCVT042,HK1-2022-23,84,Tốt,,0,,
B21DCKT074,HK1-2022-23,56,Trung bình,,0,,
B22DCKT090,HK1-2022-23,48,Yếu,,0,Khiển trách,Thi hộ
B22DCKT139,HK1-2022-23,61,Trung bình,,0,,
B22DCKT134,HK1-2022-23,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT103,HK1-2022-23,74,Khá,,0,,
B22DCKT078,HK1-2022-23,83,Tốt,,0,,
B22DCCN094,HK1-2022-23,67,Khá,,0,,
B22DCCN040,HK1-2022-23,63,Trung bình,,0,,
B21DCKT065,HK1-2022-23,70,Khá,,0,,
B22DCVT070,HK1-2022-23,76,Khá,KKHT Loại Khá,1200000,,
B22DCKT097,HK1-2022-23,74,Khá,,0,,
B21DCVT045,HK1-2022-23,72,Khá,,0,,
B22DCVT056,HK1-2022-23,49,Yếu,,0,,
B22DCKT017,HK1-2022-23,75,Khá,,0,,
B22DCVT093,HK1-2022-23,60,Trung bình,,0,,
B21DCCN064,HK1-2022-23,68,Khá,,0,,
B22DCKT035,HK1-2022-23,n/a,,,0,,
B21DCCN127,HK1-2022-23,60,Trung bình,,0,,
B21DCKT072,HK1-2022-23,74,Khá,,0,,
B21DCVT015,HK1-2022-23,74,Khá,,0,,
B22DCKT018  ,HK1-2022-23,66,Khá,,0,,
B21DCVT067,HK1-2022-23,71,Khá,,0,,
B21DCKT092,HK1-2022-23,,,,0,,
B21DCVT046,HK1-2022-23,73,Khá,,0,,
B21DCKT002,HK1-2022-23,80,Khá,,0,,
B21DCKT101,HK1-2022-23,72,Khá,,0,,
B21DCCN072,HK1-2022-23,66,Khá,,0,,
B21DCKT056,HK1-2022-23,58,Trung bình,,0,,
B22DCKT119,HK1-2022-23,57,Trung bình,,0,,
B21DCCN120,HK1-2022-23,83,Tốt,,0,,
B21DCVT106,HK1-2022-23,chưa có,,KKHT Loại Khá,1200000,,
B21DCVT083,HK1-2022-23,82,Tốt,,0,,
B22DCKT110,HK1-2022-23,59,Trung bình,,0,,
B21DCKT114,HK1-2022-23,75,Khá,,0,,
B21DCVT028,HK1-2022-23,71,Khá,,0,,
B22DCKT084,HK1-2022-23,44,Yếu,,0,Cảnh cáo lần 2,Nghỉ học quá nhiều
B22DCKT130,HK1-2022-23,72,Khá,,0,,
B22DCVT089,HK1-2022-23,64,Trung bình,,0,,
B22DCKT052,HK1-2022-23,57,Trung bình,,0,,
B22DCCN096,HK1-2022-23,79,Tốt,KKHT Loại Khá,1200000,,
B21DCKT094,HK1-2022-23,70,Xuất sắc,,0,,
B22DCVT019,HK1-2022-23,66,Khá,,0,,
B22DCVT125,HK1-2022-23,75,Khá,,0,,
B22DCVT030,HK1-2022-23,73,Khá,,0,,
B22DCVT058,HK1-2022-23,N/A,,KKHT Loại Khá,1200000,,
B21DCKT125,HK1-2022-23, ,,,0,,
B22DCKT139,HK1-2022-23,61,Trung bình,,0,,
B21DCVT094,HK1-2022-23,70,Khá,,0,,
B21DCVT028,HK1-2022-23,71,Khá,,0,,
B21DCKT120,HK1-2022-23,80,Tốt,,0,,
B22DCCN016,HK1-2022-23,71,Khá,,0,,
B22DCVT119,HK1-2022-23,78,Khá,,0,,
B21DCKT065,HK1-2022-23,70,Khá,,0,,
B22DCCN102  ,HK1-2022-23,68,Khá,,0,,
B21DCVT075,HK1-2022-23,56,Trung bình,,0,,
B22DCVT055,HK1-2022-23,69,Khá,,0,,
B21DCKT012,HK1-2022-23,83,Tốt,,0,,
B22DCKT107,HK1-2022-23,68,Khá,,0,,
B21DCVT065,HK1-2022-23,84,Tốt,KKHT Loại Khá,1200000,,
B21DCKT095,HK1-2022-23,72,Khá,,0,,
B22DCKT117,HK1-2022-23,67,Khá,,0,,
B21DCKT005,HK1-2022-23,81,Tốt,KKHT Loại Khá,1200000,,
B21DCVT003,HK1-2022-23,86,Tốt,KKHT Loại Giỏi,3600000,,
B22DCCN052,HK1-2022-23,64,Trung bình,,0,,
B22DCKT004,HK1-2022-23,70,Khá,,0,,
B22DCKT080,HK1-2022-23,65,Khá,,0,,
B21DCKT043,HK1-2022-23,70,Khá,,0,,
B22DCCN085,HK1-2022-23,89,Tốt,,0,,
B21DCKT073,HK1-2022-23,71,Khá,,0,,
B21DCVT074,HK1-2022-23,67,Khá,,0,,
B22DCKT120,HK1-2022-23,78,Khá,KKHT Loại Khá,1200000,,
B22DCKT131,HK1-2022-23,76,Khá,,0,,
B22DCVT123,HK1-2022-23,87,Tốt,KKHT Loại Khá,1200000,,
B22DCVT083,HK1-2022-23,53,Trung bình,,0,,
B21DCVT092,HK1-2022-23,n/a,,,0,,
B21DCKT086,HK1-2022-23,79,Khá,,0,,
B22DCVT012,HK1-2022-23,63,Trung bình,,0,,
B22DCKT037,HK1-2022-23,69,Khá,,0,,
B22DCKT111,HK1-2022-23,NULL,Tốt,,0,,
B21DCKT022,HK1-2022-23,,,,0,,
B22DCKT120,HK1-2022-23,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT111,HK1-2022-23,66,Khá,,0,,
B22DCKT136,HK1-2022-23,71,Khá,,0,,
B21DCKT054,HK1-2022-23,82,Tốt,,0,,
B22DCVT035,HK1-2022-23,n/a,,,0,,
B22DCVT069,HK1-2022-23,50,Trung bình,,0,,
B21DCKT035,HK1-2022-23,71,Khá,,0,,
B22DCKT117,HK1-2022-23,67,Khá,,0,,
B21DCVT110,HK1-2022-23,64,Trung bình,,0,,
B21DCKT015,HK1-2022-23,78,Khá,,0,,
B22DCVT136,HK1-2022-23,n/a,,,0,,
B21DCKT126,HK1-2022-23,74,Khá,,0,,
B21DCVT056,HK1-2022-23,81,Tốt,KKHT Loại Khá,1200000,,
B21DCCN077,HK1-2022-23,66,Khá,,0,,
B22DCKT062,HK1-2022-23,57,Trung bình,,0,,
B21DCCN105,HK1-2022-23,67,Khá,,0,,
B21DCKT089,HK1-2022-23,32,Yếu,,0,Cảnh cáo lần 1,Vi phạm nội quy KTX
B21DCKT033,HK1-2022-23,76,Khá,,0,,
B21DCVT082,HK1-2022-23,76,Khá,,0,,
B22DCKT025,HK1-2022-23,68,Khá,,0,,
B22DCCN009,HK1-2022-23,71,Khá,,0,,
B21DCCN097,HK1-2022-23,53,Trung bình,,0,,
B22DCKT081,HK1-2022-23,#N/A,,,0,,
B21DCVT107,HK1-2022-23,77,Khá,,0,,
B21DCKT082,HK1-2022-23,71,Khá,,0,,
B22DCVT013,HK1-2022-23,79,Khá,,0,,
B22DCCN029,HK1-2022-23,55,Trung bình,,0,Cảnh cáo lần 1,Thi hộ
B21DCCN039,HK1-2022-23,74,Khá,,0,,
B21DCKT066,HK1-2022-23, ,,,0,,
B21DCCN051,HK1-2022-23,76,Khá,,0,,
B22DCVT027,HK1-2022-23,70,Khá,,0,,
B22DCCN113,HK1-2022-23,73,Khá,,0,,
B21DCVT009,HK1-2022-23,74,Khá,,0,,
B22DCKT023,HK1-2022-23,69,Khá,,0,,
B21DCKT094,HK1-2022-23,70,Khá,,0,,
B22DCVT033,HK1-2022-23,80,Tốt,,0,,
B21DCVT020,HK1-2022-23,N/A,,,0,,
B21DCKT105,HK1-2022-23,41,Yếu,,0,,
B21DCKT049,HK1-2022-23,72,Khá,,0,,
B21DCCN113,HK1-2022-23,69,Tốt,,0,,
B21DCVT071,HK1/2022/23,69,Khá,,0,,
B22DCKT011,HK1-2022-23,71,Khá,,0,,
B21DCKT024,HK1-2022-23,37,Yếu,,0,Cảnh cáo lần 2,Gian lận bài tập
B22DCCN117,HK1-2022-23,67,Khá,,0,,
B22DCVT099,HK1-2022-23,81,Tốt,,0,,
B21DCVT085,HK1-2022-23,68,Khá,,0,,
B21DCVT062,HK1-2022-23,57,Trung bình,,0,,
B22DCKT037,HK1-2022-23,69,Khá,,0,,
B21DCKT129,HK1-2022-23,66,Khá,,0,,
B21DCVT032,HK1-2022-23,72,Khá,,0,,
B22DCKT114,HK1-2022-23,88,Tốt,KKHT Loại Khá,1200000,,
B22DCCN101,HK1-2022-23,67,Khá,,0,,
B21DCKT014,HK1-2022-23,64,Trung bình,,0,,
B21DCVT094,HK1-2022-23,70,Khá,,0,,
B22DCKT092,HK1-2022-23,84,Tốt,KKHT Loại Khá,1200000,,
B21DCVT089,HK1-2022-23,72,Khá,,0,,
B22DCKT061,HK1-2022-23,77,Khá,,0,,
B21DCKT036,HK1-2022-23,76,Khá,,0,,
B22DCCN060,HK1-2022-23,48,Yếu,,0,,
B22DCVT006,HK1-2022-23,79,Khá,,0,,
B22DCKT115,HK1-2022-23,69,Khá,,0,,
B22DCKT130,HK1-2022-23,72,Khá,,0,,
B21DCKT088,HK1-2022-23,74,Khá,,0,,
B22DCVT101,HK1-2022-23,75,Khá,,0,,
B21DCVT046,HK1-2022-23,73,Khá,,0,,
B21DCKT067,HK1-2022-23,73,Khá,,0,,
B22DCKT048,HK1-2022-23,61,Trung bình,,0,,
B21DCKT007,HK1_2022_23,83,Tốt,KKHT Loại Khá,1200000,,
B21DCKT096,HK1-2022-23,72,Khá,,0,,
B21DCVT056,HK1-2022-23,81,Tốt,KKHT Loại Khá,1200000,,
B22DCKT012,HK1-2022-23,78,Khá,,0,,
B21DCCN043,HK1-2022-23,63,Trung bình,,0,,
B22DCCN076,HK1-2022-23,57,Trung bình,,0,,
B21DCCN088,HK1-2022-23,80,Tốt,,0,,
B22DCKT046,HK1-2022-23,55,Trung bình,,0,,
B21DCKT073,HK1-2022-23,71,Khá,,0,,
B22DCKT108,HK1-2022-23,62,Trung bình,,0,,
B22DCVT037,HK1-2022-23,70,Khá,,0,,
B21DCKT081,HK1-2022-23,38,Yếu,,0,Cảnh cáo lần 1,Vi phạm quy chế thi
B22DCVT024,HK1-2022-23,69,Khá,,0,,
B22DCKT005,HK1-2022-23,76,Khá,,0,,
B22DCKT048,HK1-2022-23,61,Trung bình,,0,,
B22DCKT073,HK1-2022-23,69,Khá,,0,,
B21DCKT092,HK1-2022-23,59,Trung bình,,0,,
B22DCVT017,HK1-2022-23,73,Khá,,0,,
B22DCCN128,HK1-2022-23,73,Khá,,0,,
B21DCCN089,HK1-2022-23,87,Tốt,,0,,
B22DCKT070,HK1-2022-23,61,Trung bình,,0,,
B22DCKT063,HK1-2022-23,80,Tốt,,0,,
B22DCVT076,HK1-2022-23,79,Khá,,0,,
B21DCKT045,HK1-2022-23,83,Tốt,KKHT Loại Giỏi,3600000,,
B21DCVT119,HK1-2022-23,71,Khá,,0,,
B21DCVT005,HK1-2022-23,48,Yếu,,0,,
B22DCKT095,HK1-2022-23,56,Trung bình,,0,,
B21DCVT077,HK1-2022-23,55,Trung bình,,0,,
B21DCCN014,HK1-2022-23,67,Khá,,0,,
B22DCKT024,HK1-2022-23,66,Khá,,0,,
B22DCCN107,HK1-2022-23,66,Khá,,0,,
B22DCCN077,HK1-2022-23,35,Yếu,,0,Cảnh cáo lần 2,Vi phạm nội quy KTX
B22DCVT060,HK1-2022-23,38,Yếu,,0,,
B21DCKT052,HK1-2022-23,70,Khá,,0,,
B21DCKT025,HK1-2022-23,50,Trung bình,,0,,
B22DCKT136,HK1-2022-23,71,Khá,,0,,
 B22DCVT120,HK1-2022-23,63,Trung bình,,0,,
B21DCVT088,HK1-2022-23,62,Trung bình,,0,,
B22DCKT058,HK1-2022-23,63,Trung bình,,0,,
B22DCCN125,HK1-2022-23,68,Khá,,0,,
B21DCVT124,HK1-2022-23,81,Tốt,,0,,
B21DCKT101,HK1-2022-23,72,Khá,,0,,
B22DCVT022,HK1-2022-23,#N/A,,,0,,
B22DCCN122,HK1-2022-23,70,Khá,,0,,
B21DCCN081,HK1-2022-23,64,Trung bình,,0,,
B22DCCN004,HK1-2022-23,59,Trung bình,,0,,
B21DCVT031,HK1-2022-23,76,Khá,,0,,
B21DCVT107,HK1-2022-23,77,Khá,,0,,
B22DCKT043,HK1-2022-23,84,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT101,HK1-2022-23,79,Khá,KKHT Loại Khá,1200000,,
B22DCKT088,HK1-2022-23,66,Khá,,0,,
B22DCVT110,HK1-2022-23,45,Yếu,,0,,
B21DCVT081,HK1-2022-23,64,Trung bình,,0,,
B21DCVT061,HK1-2022-23,77,Khá,,0,,
B21DCCN058,HK1-2022-23,69,Khá,,0,,
B21DCCN057,HK1-2022-23,n/a,,,0,,
B21DCKT115,HK1-2022-23,75,Khá,,0,,
B22DCVT137,HK1-2022-23,70,Khá,,0,,
B22DCKT072,HK1-2022-23,78,Khá,,0,,
B21DCKT007,HK1-2022-23,n/a,,KKHT Loại Khá,1200000,,
B22DCKT029,HK1-2022-23,79,Khá,,0,,
B21DCKT123,HK1-2022-23,71,Khá,,0,,
B21DCVT099,HK1-2022-23,69,Khá,,0,,
B21DCKT017,HK1-2022-23,80,Tốt,KKHT Loại Khá,1200000,,
B21DCKT045,HK1-2022-23,83,Tốt,KKHT Loại Giỏi,3600000,,
B22DCKT131,HK1-2022-23,76,Kém,,0,,
B22DCCN098,HK1-2022-23,54,Trung bình,,0,,
B22DCKT015,HK1-2022-23,65,Khá,,0,,
B22DCKT124,HK1-2022-23,74,Khá,,0,,
B21DCCN068,HK1-2022-23,69,Khá,,0,,
B21DCKT103,HK1-2022-23,59,Trung bình,,0,,
B21DCVT051,HK1-2022-23,47,Yếu,,0,,
B22DCVT022,HK1-2022-23,89,Tốt,,0,,
B22DCKT079,HK1-2022-23,64,Trung bình,,0,,
B21DCCN122,HK1-2022-23,66,Khá,,0,,
B21DCKT008,HK1-2022-23,64,Trung bình,,0,,
B21DCKT115,HK1-2022-23,75,Khá,,0,,
B22DCCN127,HK1-2022-23,71,Khá,,0,,
B21DCVT091,HK1-2022-23,80,Tốt,KKHT Loại Khá,1200000,,
B22DCKT068,HK1-2022-23,64,Trung bình,,0,,
B22DCKT083,HK1-2022-23,77,Khá,,0,,
B21DCVT004,HK1-2022-23,76,Khá,,0,,
B21DCKT062,HK1-2022-23,83,Tốt,,0,,
B21DCVT123,HK1-2022-23,83,Tốt,,0,,
B21DCKT063,HK1-2022-23,62,Trung bình,,0,,
B21DCVT085,HK1-2022-23,68,Khá,,0,,
B21DCKT063,HK1-2022-23,62,Trung bình,,0,,
B22DCVT111,HK1-2022-23,58,Trung bình,,0,,
B21DCKT097,HK1-2022-23,Chưa nhập,Khá,,0,,
B22DCCN114,HK1-2022-23,78,Khá,KKHT Loại Khá,1200000,,
B21DCKT112,HK1-2022-23,82,Xuất sắc,KKHT Loại Giỏi,3600000,,
B21DCKT009,HK1-2022-23,72,Khá,,0,,
B21DCKT028,HK1-2022-23,75,Khá,,0,,
B21DCKT042,HK1-2022-23,80,Tốt,,0,,
B22DCKT009,HK1-2022-23,71,Khá,,0,,
